transaction_id,card_number,timestamp,merchant,location,amount,is_potential_fraud
387,4806678656101592,2026-02-14 13:09:24,Macy's,PA,32.88,0
388,4185692222197438,2026-02-28 11:58:24,Uber,IL,512.67,0
389,4269742774070194,2026-02-07 01:53:24,Amazon,VA,143.36,0
390,4047673967850430,2026-02-28 16:23:24,Walgreens,AZ,1.45,0
391,4047673967850430,2026-02-28 16:23:54,Walgreens,AZ,2.18,0
392,4047673967850430,2026-02-28 16:24:24,Walgreens,AZ,4.53,0
393,4047673967850430,2026-02-28 16:24:54,Walgreens,AZ,2248.44,1
394,4344772639886405,2026-02-09 00:34:24,BestBuy,WV,862.59,0
395,4888319891816273,2026-02-27 22:27:24,Walmart,VT,545.18,0
396,4138090169698742,2026-02-19 19:03:24,Target,NV,842.54,0
397,4947666549401246,2026-02-10 00:08:24,Amazon,MT,210.35,0
398,4957252417231438,2026-02-15 14:08:24,Walgreens,GA,833.57,0
399,4663105079780494,2026-02-14 15:13:24,Walmart,TX,433.76,0
400,4663105079780494,2026-02-14 15:13:54,Walmart,IN,433.76,1
401,4230549394464647,2026-02-23 10:12:24,CVS,TN,665.94,0
402,4930760689215599,2026-02-05 00:29:24,Target,OH,629.29,0
403,4205735402556832,2026-02-13 12:56:24,BestBuy,AR,281.78,0
404,4269742774070194,2026-02-10 15:08:24,Walgreens,VA,9.37,0
405,4864179938507713,2026-02-26 15:33:24,Walgreens,OK,117.00,0
406,4244458702403666,2026-01-31 06:41:24,Walgreens,NC,291.89,0
407,4582874839782361,2026-02-13 06:07:24,HomeDepot,UT,451.10,0
408,4582874839782361,2026-02-02 08:18:24,Macy's,UT,817.97,0
409,4017641647547029,2026-02-23 12:19:24,HomeDepot,TX,96.61,0
410,4578815559503490,2026-02-02 14:57:24,Uber,RI,287.96,0
411,4886421605755730,2026-02-05 23:20:24,Walmart,NV,296.96,0
412,4562173800494206,2026-02-16 15:23:24,Kroger,CO,906.27,0
413,4807865198143072,2026-02-16 00:14:24,Kroger,KS,341.31,0
414,4094480514997350,2026-02-24 12:10:24,Kroger,WV,65.59,0
415,4600928611262685,2026-02-10 05:58:24,Amazon,OR,689.45,0
416,4600928611262685,2026-02-15 19:29:24,Starbucks,OR,824.83,0
417,4223672029856745,2026-02-06 16:20:24,eBay,NM,401.45,0
418,4703083161276847,2026-02-05 23:12:24,Target,CT,322.75,1
419,4703083161276847,2026-02-05 23:12:44,Target,CT,330.46,1
420,4703083161276847,2026-02-05 23:13:04,Target,CT,344.64,1
421,4703083161276847,2026-02-05 23:13:24,Target,CT,200.09,1
422,4703083161276847,2026-02-05 23:13:44,Target,CT,245.96,1
423,4357588331247248,2026-02-16 19:01:24,Nike,IN,717.41,0
424,4953255480544417,2026-02-01 12:39:24,Walmart,VT,864.24,0
425,4710956554600605,2026-02-23 16:08:24,eBay,OK,335.87,0
426,4365703713257626,2026-02-01 17:00:24,Walgreens,NC,209.47,0
427,4458189493827089,2026-02-01 18:06:24,Starbucks,CO,309.20,0
428,4757037651258631,2026-02-11 19:26:24,Macy's,OK,290.19,0
429,4905186674185937,2026-02-26 04:20:24,Starbucks,VA,534.48,0
430,4083751284090119,2026-02-19 06:41:24,Walgreens,NY,383.03,0
431,4083751284090119,2026-02-26 00:45:24,eBay,NY,951.36,0
432,4109807390646575,2026-02-12 11:47:24,Lyft,KS,850.55,0
433,4047975101974163,2026-02-25 14:59:24,BestBuy,NY,742.03,0
434,4518754433390343,2026-02-28 07:39:24,Walgreens,OR,332.28,0
435,4122054561126176,2026-02-05 14:07:24,CVS,GA,910.29,0
436,4631581763624622,2026-02-10 20:25:24,AppleStore,NY,203.91,0
437,4631581763624622,2026-02-10 20:25:54,AppleStore,MN,203.91,1
438,4205735402556832,2026-02-14 04:42:24,Lowes,AR,608.54,0
439,4710956554600605,2026-02-08 17:42:24,CVS,OK,290.38,0
440,4167649878421419,2026-02-13 07:33:24,Starbucks,NV,990.18,0
441,4987041091571823,2026-02-11 03:31:24,Starbucks,CT,307.06,0
442,4457318484311471,2026-02-01 16:29:24,Lyft,KY,677.74,0
443,4813873612477251,2026-02-28 21:39:24,Macy's,DE,91.37,1
444,4813873612477251,2026-02-28 21:39:44,Macy's,DE,158.65,1
445,4813873612477251,2026-02-28 21:40:04,Macy's,DE,286.52,1
446,4813873612477251,2026-02-28 21:40:24,Macy's,DE,198.70,1
447,4813873612477251,2026-02-28 21:40:44,Macy's,DE,99.89,1
448,4603962638513369,2026-02-07 15:29:24,Amazon,CO,349.10,0
449,4796344423821800,2026-02-26 09:51:24,Walmart,CT,504.65,0
450,4179874175027620,2026-02-13 21:43:24,eBay,VT,746.21,0
451,4392690575096353,2026-02-25 21:32:24,Walgreens,IN,986.53,0
452,4520146069164797,2026-02-17 05:13:24,Exxon,OK,241.23,0
453,4518754433390343,2026-02-14 11:34:24,Starbucks,OR,934.66,0
454,4185909173540438,2026-02-07 23:21:24,AppleStore,ID,381.05,0
455,4826887133156019,2026-02-26 15:07:24,Costco,NJ,477.12,0
456,4303953580683050,2026-02-09 23:39:24,eBay,CA,939.35,0
457,4749055879948260,2026-02-24 08:43:24,BestBuy,OK,97.61,0
458,4729593790382798,2026-02-04 07:24:24,Macy's,MT,769.02,0
459,4275066243264686,2026-02-26 02:58:24,Amazon,GA,287.46,0
460,4978162831950364,2026-02-05 20:49:24,AppleStore,WI,39.30,0
461,4042856720683103,2026-02-11 04:24:24,Nike,NY,89.81,0
462,4082209510731325,2026-02-18 15:07:24,McDonalds,WA,372.05,0
463,4499749703499036,2026-02-10 12:47:24,Lyft,IL,125.82,0
464,4695849295749507,2026-02-09 22:30:24,McDonalds,IN,438.06,0
465,4094480514997350,2026-02-08 00:55:24,Amazon,WV,809.46,0
466,4613984849042297,2026-01-30 20:38:24,BestBuy,AK,544.09,0
467,4368380567526190,2026-02-23 13:30:24,Amazon,ND,148.05,0
468,4957252417231438,2026-02-06 10:07:24,Lyft,GA,131.14,0
469,4518754433390343,2026-02-11 12:41:24,Nike,OR,5.49,0
470,4681685223507285,2026-02-06 04:42:24,Nike,HI,154.68,0
471,4757144470793297,2026-02-05 12:07:24,Exxon,KS,418.05,0
472,4921800650300445,2026-01-31 00:13:24,AppleStore,MI,958.10,0
473,4701022350750477,2026-02-09 11:57:24,Lyft,ND,311.05,0
474,4042856720683103,2026-02-27 12:34:24,BestBuy,NY,47.01,0
475,4357588331247248,2026-02-03 04:33:24,Costco,IN,492.34,0
476,4205735402556832,2026-02-15 06:35:24,Nike,AR,434.47,0
477,4007182248979660,2026-02-07 17:26:24,BestBuy,IL,761.06,0
478,4729593790382798,2026-02-11 11:50:24,McDonalds,MT,350.33,0
479,4745309989297874,2026-02-20 15:57:24,CVS,ID,360.59,0
480,4775224996150688,2026-02-01 21:28:24,HomeDepot,MO,359.05,0
481,4600928611262685,2026-02-08 11:11:24,Starbucks,OR,774.03,0
482,4083034076578073,2026-02-28 22:47:24,Target,FL,322.41,0
483,4432971792891568,2026-02-26 16:46:24,Target,CO,969.89,0
484,4572282281380621,2026-02-11 00:11:24,McDonalds,TX,168.53,0
485,4428586252505462,2026-03-01 11:47:24,eBay,IN,809.87,0
486,4698655782502198,2026-02-01 06:08:24,Amazon,WA,854.99,0
487,4517020732739818,2026-02-13 18:39:24,AppleStore,NY,577.13,0
488,4805184076126166,2026-02-11 11:56:24,AppleStore,AR,480.48,0
489,4361206743042855,2026-02-11 01:54:24,Walmart,HI,550.51,0
490,4957252417231438,2026-02-15 19:26:24,Nike,GA,275.61,0
491,4249112847955053,2026-02-04 09:45:24,Walmart,MN,122.40,0
492,4920501540109979,2026-02-13 23:48:24,Nike,ID,515.50,0
493,4082209510731325,2026-02-24 10:33:24,Target,WA,970.33,0
494,4807865198143072,2026-02-18 08:21:24,Macy's,KS,633.37,0
495,4858802356473473,2026-02-02 03:32:24,Target,ND,559.43,0
496,4735232887786977,2026-01-31 13:47:24,McDonalds,NH,105.24,0
497,4774340806355757,2026-02-15 01:09:24,Macy's,NJ,628.01,0
498,4376857858071793,2026-02-11 23:22:24,Walgreens,GA,286.58,0
499,4630686480578581,2026-02-18 01:23:24,Starbucks,NH,686.54,0
500,4157565816729241,2026-02-17 10:47:24,CVS,LA,401.28,0
501,4600928611262685,2026-02-16 12:57:24,Lowes,OR,808.70,0
502,4749055879948260,2026-01-31 09:21:24,HomeDepot,OK,608.87,0
503,4333961142319432,2026-02-18 15:50:24,Macy's,MD,11.93,0
504,4582874839782361,2026-02-13 19:20:24,Exxon,UT,716.67,0
505,4807865198143072,2026-01-31 19:20:24,McDonalds,KS,240.42,0
506,4695490739185204,2026-02-21 00:30:24,Macy's,OR,800.93,0
507,4007636447176676,2026-02-03 05:22:24,Kroger,AZ,784.54,0
508,4309486217446295,2026-02-07 15:19:24,eBay,FL,814.87,0
509,4083632780021031,2026-02-25 15:52:24,eBay,IA,296.42,0
510,4121604810326586,2026-02-24 01:35:24,McDonalds,TX,710.75,0
511,4579449137944851,2026-02-26 13:58:24,Macy's,DE,704.06,0
512,4930760689215599,2026-02-18 20:03:24,Amazon,OH,457.51,0
513,4308227327165978,2026-02-10 07:34:24,Nike,SC,246.21,0
514,4864124742234378,2026-02-08 18:36:24,Amazon,AR,300.96,0
515,4864124742234378,2026-02-08 18:36:54,Amazon,VA,300.96,1
516,4428586252505462,2026-01-31 03:18:24,Exxon,IN,2.95,0
517,4428586252505462,2026-01-31 03:18:54,Exxon,IN,2.45,0
518,4428586252505462,2026-01-31 03:19:24,Exxon,IN,1822.41,1
519,4306000618830449,2026-02-06 21:18:24,eBay,AZ,458.16,0
520,4306000618830449,2026-02-06 21:18:54,eBay,KY,458.16,1
521,4368380567526190,2026-02-26 00:39:24,Nike,ND,140.98,0
522,4297281117685170,2026-01-30 22:53:24,Walgreens,HI,649.74,0
523,4710956554600605,2026-02-06 00:28:24,AppleStore,OK,904.51,0
524,4266374299002522,2026-02-22 07:36:24,Costco,PA,523.93,0
525,4628346611692946,2026-02-09 06:20:24,Macy's,WY,3.08,0
526,4628346611692946,2026-02-09 06:20:54,Macy's,WY,2.27,0
527,4628346611692946,2026-02-09 06:21:24,Macy's,WY,3435.74,1
528,4016754513803493,2026-03-01 03:00:24,Target,IL,252.36,0
529,4735232887786977,2026-02-07 10:56:24,Starbucks,NH,498.05,0
530,4664811902186312,2026-02-01 01:20:24,Walgreens,NH,874.79,0
531,4602733154914823,2026-02-11 08:45:24,eBay,DE,32.79,0
532,4769553195194860,2026-02-26 18:24:24,HomeDepot,GA,687.11,0
533,4467697411230127,2026-02-19 06:26:24,Walgreens,SD,220.71,0
534,4479334604170778,2026-02-25 01:58:24,Walgreens,RI,74.55,0
535,4479334604170778,2026-02-25 01:58:54,Walgreens,MN,74.55,1
536,4281007408191070,2026-02-26 10:01:24,Starbucks,NE,855.15,0
537,4741750108332703,2026-02-25 11:36:24,Exxon,AL,803.78,0
538,4978438825564626,2026-02-24 09:51:24,Amazon,AZ,166.81,0
539,4978438825564626,2026-02-24 09:51:54,Amazon,VA,166.81,1
540,4729593790382798,2026-02-18 22:50:24,Lyft,MT,204.32,0
541,4467697411230127,2026-02-26 16:14:24,Starbucks,SD,661.30,0
542,4953255480544417,2026-01-31 03:46:24,Amazon,VT,897.22,0
543,4222428356840622,2026-03-01 06:12:24,eBay,PA,288.51,0
544,4765222549152704,2026-02-04 07:00:24,Costco,GA,495.64,0
545,4083034076578073,2026-02-03 14:57:24,Walgreens,FL,330.26,0
546,4826887133156019,2026-02-01 21:34:24,Lowes,NJ,109.31,0
547,4114096896885910,2026-02-10 17:02:24,CVS,AK,569.51,0
548,4107056409039232,2026-02-22 05:18:24,Shell,MD,540.56,0
549,4985705314369710,2026-02-13 06:40:24,CVS,RI,662.50,0
550,4826887133156019,2026-02-14 19:07:24,Shell,NJ,655.80,0
551,4807865198143072,2026-02-04 11:56:24,Lyft,KS,82.64,0
552,4807865198143072,2026-02-04 11:56:54,Lyft,CT,82.64,1
553,4544254054327111,2026-02-23 03:23:24,Exxon,FL,79.79,0
554,4002015703144658,2026-02-25 22:13:24,Nike,AR,561.78,0
555,4249970750745149,2026-02-28 20:45:24,AppleStore,WV,368.68,0
556,4478732240775153,2026-02-15 17:34:24,Walmart,NM,998.28,0
557,4562173800494206,2026-02-10 14:21:24,Lowes,CO,566.93,0
558,4275066243264686,2026-02-26 17:11:24,HomeDepot,GA,978.97,0
559,4614549710738706,2026-02-12 22:54:24,Uber,AZ,912.45,0
560,4109807390646575,2026-02-12 05:46:24,Nike,KS,629.52,0
561,4584566678072877,2026-02-17 05:27:24,Walgreens,AK,806.19,0
562,4814674334094009,2026-02-01 10:51:24,Lowes,KS,672.14,0
563,4094480514997350,2026-01-31 09:55:24,Lowes,WV,619.53,0
564,4688712058907610,2026-02-28 13:34:24,Walmart,MA,664.39,0
565,4455416363791375,2026-02-02 05:52:24,Macy's,CO,770.81,0
566,4521717879555484,2026-02-27 12:38:24,Costco,PA,546.30,0
567,4921800650300445,2026-02-19 03:29:24,Nike,MI,792.35,0
568,4428586252505462,2026-02-28 06:23:24,BestBuy,IN,766.19,0
569,4070748878291836,2026-02-27 17:24:24,Starbucks,VA,926.43,0
570,4757144470793297,2026-02-20 07:48:24,HomeDepot,KS,270.29,0
571,4869007759235132,2026-02-06 22:38:24,Lyft,ID,363.35,0
572,4584566678072877,2026-02-20 13:21:24,Shell,AK,339.95,0
573,4883663553146607,2026-02-04 11:55:24,Kroger,RI,432.94,0
574,4741750108332703,2026-02-20 05:40:24,Amazon,AL,322.80,0
575,4076431199611511,2026-02-28 03:58:24,Target,WV,312.58,0
576,4838454676609912,2026-02-27 02:02:24,Starbucks,TN,211.57,0
577,4306000618830449,2026-02-21 18:55:24,Starbucks,AZ,947.60,0
578,4397379063490061,2026-02-18 16:54:24,Nike,LA,619.99,0
579,4185692222197438,2026-02-04 07:27:24,Shell,IL,163.63,0
580,4757725834228060,2026-01-30 15:55:24,Costco,NY,283.94,0
581,4886958168974983,2026-02-23 09:19:24,Uber,AR,297.08,0
582,4226996591019231,2026-02-06 06:20:24,Walmart,NJ,564.17,0
583,4685570300835485,2026-02-15 20:30:24,BestBuy,WA,735.37,0
584,4363747969680312,2026-02-24 16:31:24,Lyft,MA,438.58,0
585,4376857858071793,2026-02-28 08:42:24,Kroger,GA,711.33,0
586,4921800650300445,2026-02-08 02:28:24,Macy's,MI,314.88,0
587,4094480514997350,2026-03-01 13:48:24,McDonalds,WV,707.93,0
588,4631581763624622,2026-02-21 14:03:24,CVS,NY,515.57,0
589,4920501540109979,2026-02-15 08:17:24,Nike,ID,860.93,0
590,4972389463834915,2026-02-11 20:57:24,Amazon,UT,196.49,0
591,4002015703144658,2026-02-27 19:32:24,BestBuy,AR,7.35,0
592,4230549394464647,2026-02-16 03:56:24,Starbucks,TN,39.33,0
593,4520146069164797,2026-02-23 02:54:24,Amazon,OK,483.70,0
594,4813873612477251,2026-02-15 14:39:24,Shell,DE,506.21,0
595,4757144470793297,2026-02-18 20:49:24,Walmart,KS,404.91,0
596,4757144470793297,2026-01-30 15:13:24,CVS,KS,650.89,0
597,4251623055938947,2026-02-07 04:28:24,Macy's,IA,126.07,0
598,4083632780021031,2026-02-23 15:14:24,Shell,IA,926.11,0
599,4664811902186312,2026-02-23 13:58:24,McDonalds,NH,396.49,0
600,4109807390646575,2026-02-02 00:14:24,McDonalds,KS,38.11,0
601,4281007408191070,2026-02-22 04:42:24,AppleStore,NE,238.33,0
602,4701022350750477,2026-02-19 09:40:24,Uber,ND,140.79,0
603,4889842915301915,2026-02-10 09:53:24,Macy's,KY,410.88,0
604,4450164274808859,2026-02-02 04:39:24,Kroger,UT,743.52,0
605,4251623055938947,2026-02-22 22:11:24,Kroger,IA,156.99,0
606,4957252417231438,2026-02-06 10:21:24,BestBuy,GA,751.94,0
607,4861567165722935,2026-02-01 12:34:24,Amazon,TX,683.49,0
608,4357588331247248,2026-02-23 15:29:24,Lowes,IN,185.31,0
609,4822498771893945,2026-02-14 17:07:24,Nike,VA,66.62,0
610,4333961142319432,2026-02-23 20:35:24,Target,MD,811.98,0
611,4794547502740428,2026-01-30 17:23:24,Amazon,IL,914.87,0
612,4088343750478143,2026-02-01 22:18:24,Walmart,DE,801.91,0
613,4579449137944851,2026-02-08 09:17:24,McDonalds,DE,869.79,0
614,4987382990377230,2026-02-15 14:06:24,Uber,WV,186.48,0
615,4796663554984726,2026-02-21 07:39:24,Lyft,NJ,758.12,0
616,4600928611262685,2026-01-31 22:06:24,Kroger,OR,565.09,0
617,4345531112875600,2026-03-01 00:18:24,Macy's,AR,63.09,1
618,4345531112875600,2026-03-01 00:18:44,Macy's,AR,228.33,1
619,4345531112875600,2026-03-01 00:19:04,Macy's,AR,83.28,1
620,4345531112875600,2026-03-01 00:19:24,Macy's,AR,319.71,1
621,4345531112875600,2026-03-01 00:19:44,Macy's,AR,151.93,1
622,4033110729381089,2026-02-14 16:36:24,Nike,AZ,892.88,0
623,4789627414749970,2026-02-20 02:18:24,Walmart,NC,812.98,0
624,4889842915301915,2026-03-01 11:52:24,Exxon,KY,327.38,0
625,4805184076126166,2026-03-01 07:46:24,Costco,AR,333.77,0
626,4846787742380046,2026-02-07 20:39:24,Exxon,SD,92.81,0
627,4977451339431456,2026-02-08 07:36:24,HomeDepot,MN,426.17,0
628,4840612704005585,2026-02-22 04:58:24,Walgreens,PA,343.17,0
629,4757037651258631,2026-02-12 13:09:24,Exxon,OK,252.93,0
630,4765222549152704,2026-02-27 03:09:24,AppleStore,GA,314.79,0
631,4397379063490061,2026-02-25 16:38:24,Uber,LA,806.12,0
632,4602733154914823,2026-02-23 00:47:24,Lowes,DE,837.00,0
633,4741750108332703,2026-02-15 18:00:24,Walgreens,AL,827.01,0
634,4753915639685433,2026-02-17 10:54:24,BestBuy,MA,844.49,0
635,4924487319881143,2026-02-17 09:31:24,Lyft,MO,715.57,0
636,4710956554600605,2026-02-18 05:41:24,Walmart,OK,194.50,0
637,4824494679370748,2026-01-31 16:08:24,Costco,SC,98.01,0
638,4824494679370748,2026-01-31 16:08:54,Costco,ID,98.01,1
639,4233260328370616,2026-02-05 06:50:24,Walgreens,KS,335.59,1
640,4233260328370616,2026-02-05 06:50:44,Walgreens,KS,271.94,1
641,4233260328370616,2026-02-05 06:51:04,Walgreens,KS,263.06,1
642,4233260328370616,2026-02-05 06:51:24,Walgreens,KS,93.57,1
643,4233260328370616,2026-02-05 06:51:44,Walgreens,KS,189.96,1
644,4729593790382798,2026-02-19 05:34:24,Walmart,MT,637.87,0
645,4735232887786977,2026-02-27 20:04:24,McDonalds,NH,773.70,0
646,4826887133156019,2026-03-01 08:33:24,Macy's,NJ,188.19,0
647,4562173800494206,2026-02-26 06:02:24,Starbucks,CO,920.73,0
648,4951578782091982,2026-02-08 04:46:24,AppleStore,UT,377.67,0
649,4083632780021031,2026-02-09 07:02:24,Lowes,IA,654.09,0
650,4035982644997824,2026-02-07 14:29:24,Kroger,HI,92.16,0
651,4314509127481788,2026-02-07 00:31:24,Macy's,NH,81.94,0
652,4083751284090119,2026-02-04 14:10:24,Starbucks,NY,437.62,0
653,4083751284090119,2026-02-04 14:10:54,Starbucks,KS,437.62,1
654,4230549394464647,2026-02-13 12:15:24,Starbucks,TN,773.81,0
655,4883663553146607,2026-02-28 09:01:24,eBay,RI,652.69,0
656,4028055637186577,2026-02-07 21:05:24,McDonalds,LA,2.46,0
657,4028055637186577,2026-02-07 21:05:54,McDonalds,LA,3.37,0
658,4028055637186577,2026-02-07 21:06:24,McDonalds,LA,1886.48,1
659,4432971792891568,2026-02-07 03:45:24,Costco,CO,322.87,0
660,4921800650300445,2026-02-17 10:07:24,Nike,MI,440.16,0
661,4518754433390343,2026-02-24 13:33:24,CVS,OR,966.76,0
662,4985305572561972,2026-02-10 16:48:24,Exxon,SD,78.83,0
663,4977451339431456,2026-02-28 16:57:24,Kroger,MN,202.99,0
664,4830775203832995,2026-02-19 18:32:24,HomeDepot,AK,800.07,0
665,4082209510731325,2026-03-01 14:01:24,Costco,WA,159.88,1
666,4082209510731325,2026-03-01 14:01:44,Costco,WA,264.49,1
667,4082209510731325,2026-03-01 14:02:04,Costco,WA,60.06,1
668,4082209510731325,2026-03-01 14:02:24,Costco,WA,105.53,1
669,4082209510731325,2026-03-01 14:02:44,Costco,WA,317.66,1
670,4415013825121444,2026-02-08 15:41:24,Lowes,RI,625.77,0
671,4401924630708938,2026-02-16 18:38:24,Starbucks,OK,804.55,0
672,4440701466480674,2026-02-01 23:48:24,AppleStore,WY,685.25,0
673,4121604810326586,2026-02-05 15:59:24,Macy's,TX,3.97,0
674,4121604810326586,2026-02-05 15:59:54,Macy's,TX,2.82,0
675,4121604810326586,2026-02-05 16:00:24,Macy's,TX,2522.00,1
676,4541097768221283,2026-02-04 08:22:24,Lowes,VA,519.72,0
677,4987041091571823,2026-02-03 16:56:24,HomeDepot,CT,887.48,0
678,4985705314369710,2026-02-23 10:22:24,HomeDepot,RI,407.73,0
679,4631581763624622,2026-03-01 01:13:24,eBay,NY,469.20,0
680,4631581763624622,2026-03-01 01:13:54,eBay,OR,469.20,1
681,4796663554984726,2026-02-25 12:10:24,McDonalds,NJ,325.65,0
682,4457318484311471,2026-02-07 15:07:24,Lowes,KY,776.01,0
683,4136394431478212,2026-02-14 11:30:24,Uber,IA,452.94,0
684,4493453140803216,2026-02-19 21:15:24,Walmart,UT,642.63,0
685,4462164195945060,2026-02-18 02:50:24,Lowes,PA,303.67,0
686,4279596693946075,2026-02-13 19:22:24,Costco,MS,942.12,0
687,4450164274808859,2026-02-11 05:00:24,Uber,UT,625.88,0
688,4541097768221283,2026-02-07 05:56:24,Shell,VA,820.27,0
689,4344772639886405,2026-02-27 22:17:24,Nike,WV,435.08,0
690,4544254054327111,2026-02-13 13:13:24,Uber,FL,541.37,0
691,4094480514997350,2026-02-07 21:59:24,Kroger,WV,3.57,0
692,4094480514997350,2026-02-07 21:59:54,Kroger,WV,4.45,0
693,4094480514997350,2026-02-07 22:00:24,Kroger,WV,2.73,0
694,4094480514997350,2026-02-07 22:00:54,Kroger,WV,1771.39,1
695,4732408668529806,2026-01-31 03:53:24,Shell,MI,247.79,0
696,4838454676609912,2026-02-01 09:50:24,Nike,TN,458.87,0
697,4701022350750477,2026-02-06 20:13:24,Macy's,ND,578.69,0
698,4765222549152704,2026-02-26 08:48:24,Costco,GA,865.11,0
699,4138090169698742,2026-02-05 00:59:24,Exxon,NV,942.40,0
700,4869007759235132,2026-02-28 00:19:24,eBay,ID,809.29,0
701,4230549394464647,2026-02-16 09:33:24,Kroger,TN,716.65,0
702,4698655782502198,2026-02-05 05:01:24,Lowes,WA,896.66,0
703,4144834145072616,2026-02-07 04:24:24,AppleStore,PA,805.72,0
704,4467697411230127,2026-02-10 09:52:24,Amazon,SD,482.22,0
705,4007636447176676,2026-02-25 21:30:24,Walgreens,AZ,182.10,0
706,4450164274808859,2026-02-15 18:04:24,Lyft,UT,349.06,0
707,4376857858071793,2026-02-01 18:53:24,HomeDepot,GA,908.32,0
708,4181098739161900,2026-02-17 14:15:24,CVS,SD,93.95,0
709,4518754433390343,2026-02-11 08:39:24,Target,OR,384.09,0
710,4698655782502198,2026-02-10 16:07:24,CVS,WA,634.02,0
711,4233260328370616,2026-02-18 16:02:24,Nike,KS,699.91,0
712,4688712058907610,2026-02-01 03:57:24,Kroger,MA,3.25,0
713,4688712058907610,2026-02-01 03:57:54,Kroger,MA,3.48,0
714,4688712058907610,2026-02-01 03:58:24,Kroger,MA,3.14,0
715,4688712058907610,2026-02-01 03:58:54,Kroger,MA,2734.58,1
716,4939005737196452,2026-02-11 01:27:24,Kroger,WV,622.07,0
717,4745309989297874,2026-02-03 17:33:24,eBay,ID,301.32,0
718,4572282281380621,2026-02-04 05:23:24,Kroger,TX,12.70,0
719,4415013825121444,2026-02-14 01:42:24,Starbucks,RI,484.07,0
720,4230549394464647,2026-02-03 19:47:24,eBay,TN,125.57,0
721,4612485391278774,2026-02-03 10:27:24,Exxon,MI,979.45,0
722,4357588331247248,2026-01-30 22:18:24,HomeDepot,IN,931.51,0
723,4582823272692007,2026-02-22 15:55:24,Lyft,NH,2.33,0
724,4582823272692007,2026-02-22 15:55:54,Lyft,NH,4.58,0
725,4582823272692007,2026-02-22 15:56:24,Lyft,NH,3.50,0
726,4582823272692007,2026-02-22 15:56:54,Lyft,NH,2988.13,1
727,4670746802111189,2026-02-11 14:47:24,McDonalds,OK,936.11,0
728,4281007408191070,2026-02-24 17:26:24,BestBuy,NE,4.17,0
729,4281007408191070,2026-02-24 17:26:54,BestBuy,NE,2.22,0
730,4281007408191070,2026-02-24 17:27:24,BestBuy,NE,3458.93,1
731,4558365300268992,2026-01-31 08:42:24,Lowes,NC,232.50,0
732,4069107149262675,2026-02-06 21:36:24,McDonalds,OR,170.05,0
733,4249112847955053,2026-02-26 22:41:24,Target,MN,541.16,0
734,4520146069164797,2026-02-02 22:36:24,AppleStore,OK,772.08,0
735,4978438825564626,2026-02-24 05:15:24,Macy's,AZ,352.54,0
736,4796344423821800,2026-02-06 04:07:24,Kroger,CT,161.78,1
737,4796344423821800,2026-02-06 04:07:44,Kroger,CT,258.44,1
738,4796344423821800,2026-02-06 04:08:04,Kroger,CT,233.44,1
739,4796344423821800,2026-02-06 04:08:24,Kroger,CT,228.90,1
740,4796344423821800,2026-02-06 04:08:44,Kroger,CT,337.46,1
741,4248261703993188,2026-02-03 01:43:24,Nike,WY,453.65,0
742,4248261703993188,2026-02-03 01:43:54,Nike,MN,453.65,1
743,4710956554600605,2026-02-08 23:28:24,Nike,OK,887.67,0
744,4489629667679538,2026-02-05 17:54:24,Walmart,SD,855.76,0
745,4361206743042855,2026-02-09 18:01:24,Macy's,HI,677.14,0
746,4345531112875600,2026-02-22 16:20:24,BestBuy,AR,106.84,0
747,4858802356473473,2026-01-31 11:16:24,Lyft,ND,476.64,0
748,4153077047555978,2026-02-06 20:00:24,Lyft,HI,777.67,0
749,4600928611262685,2026-02-13 15:11:24,Lyft,OR,356.65,0
750,4033110729381089,2026-02-05 04:18:24,HomeDepot,AZ,798.50,0
751,4521717879555484,2026-02-17 14:23:24,BestBuy,PA,363.90,0
752,4440701466480674,2026-02-15 21:54:24,Amazon,WY,622.03,0
753,4679956296358214,2026-02-25 09:18:24,Lyft,HI,284.34,0
754,4226996591019231,2026-02-22 03:37:24,Lowes,NJ,858.24,0
755,4138090169698742,2026-02-19 06:10:24,Target,NV,681.83,0
756,4891141974847294,2026-02-15 03:37:24,Costco,NY,816.42,0
757,4806678656101592,2026-02-24 19:37:24,Kroger,PA,295.11,0
758,4631581763624622,2026-02-12 01:52:24,Exxon,NY,4.88,0
759,4631581763624622,2026-02-12 01:52:54,Exxon,NY,4.52,0
760,4631581763624622,2026-02-12 01:53:24,Exxon,NY,1577.94,1
761,4314509127481788,2026-02-09 12:58:24,HomeDepot,NH,721.49,0
762,4493453140803216,2026-02-15 11:31:24,Walmart,UT,376.56,0
763,4230549394464647,2026-02-13 02:23:24,Shell,TN,2.15,0
764,4230549394464647,2026-02-13 02:23:54,Shell,TN,4.58,0
765,4230549394464647,2026-02-13 02:24:24,Shell,TN,2971.72,1
766,4826887133156019,2026-02-14 01:14:24,Exxon,NJ,939.53,0
767,4326107420136705,2026-02-16 17:12:24,BestBuy,VT,560.81,0
768,4136394431478212,2026-02-16 14:32:24,Nike,IA,3.81,0
769,4136394431478212,2026-02-16 14:32:54,Nike,IA,5.00,0
770,4136394431478212,2026-02-16 14:33:24,Nike,IA,4.64,0
771,4136394431478212,2026-02-16 14:33:54,Nike,IA,1583.90,1
772,4905186674185937,2026-02-21 22:47:24,McDonalds,VA,317.10,0
